seller_id,seller_state,seller_city,performance_tier,total_orders,avg_delivery_days,avg_shipping_days,avg_approval_delay,late_rate_pct,late_orders,on_time_orders,total_revenue,avg_freight,avg_deviation
f7ba60f8c3f99e7ee4042fdef03b70c4,SP,sao bernardo do campo,Tier 3 - Poor,218,13.12,2.63,0.59,17.43,38,191,68070.0,18.855633187772924,-8.45
f7ccf836d21b2fb1de37564105216cc1,SP,ibitinga,Tier 2 - Average,69,11.04,1.79,0.37,10.14,7,66,2748.4,15.177260273972603,-8.33
f80edd2c5aaa505cc4b0a3b219abf4b8,SP,sao paulo,Tier 2 - Average,116,12.15,3.45,0.32,6.9,8,117,8855.5,23.48096,-11.44
f8201cab383e484733266d1906e2fdfa,SC,palhoca,Tier 3 - Poor,10,13.05,2.63,0.61,20.0,2,8,889.0,25.583,-10.94
f84a00e60c73a49e7e851c9bdca3a5bb,RJ,rio de janeiro,Tier 2 - Average,88,11.27,2.41,0.33,11.36,10,87,5849.24,19.90824742268041,-10.08
f84fa566034f5e8e880a07ec624c56af,SP,indaiatuba,Tier 2 - Average,89,11.47,3.83,0.35,13.48,12,88,4993.91,12.1042,-7.54
f8db351d8c4c4c22c6835c19a46f01b0,SP,salto,Tier 1 - Excellent,659,9.91,1.78,0.49,6.37,42,672,50082.6,17.373137254901962,-11.03
f918546be4bec7104d117789ba758b2b,SP,sao paulo,Tier 3 - Poor,20,11.93,2.1,0.45,20.0,4,19,1483.0,15.093478260869563,-9.57
f9244d45189d3a3605499abddeade7d5,SP,sao paulo,Tier 2 - Average,20,15.18,6.19,0.3,0.0,0,20,15081.44,41.036,-23.55
f97e2b0650c2068227e1d366140eb62f,SP,santo antonio de posse,Tier 2 - Average,16,14.12,6.48,0.1,6.25,1,20,3654.0,48.18952380952381,-18.03
f9903dd0f812c7e771fcad47b6fff231,SC,blumenau,Tier 2 - Average,10,13.25,5.94,0.22,0.0,0,15,1684.85,27.775333333333332,-17.46
fa1a9dec3a9940c072684a46728bf1fc,SC,icara,Tier 2 - Average,55,14.59,5.22,0.36,0.0,0,60,6674.0,20.0285,-14.33
fa1c13f2614d7b5c4749cbc52fecda94,SP,sumare,Tier 2 - Average,578,13.34,2.71,0.37,10.21,59,520,190917.14,17.126701208981004,-9.61
fa40cc5b934574b62717c68f3d678b6d,SP,sao paulo,Tier 2 - Average,304,11.2,2.87,0.49,6.58,20,317,15900.48,13.30127596439169,-10.69
fad44952713764836814be105382aee5,RJ,rio de janeiro,Tier 2 - Average,32,10.79,2.5,0.66,3.12,1,31,5129.0,15.87125,-11.18
fb3cfbc8a86f5d7fbb4d36b8df63f60d,RJ,rio de janeiro,Tier 1 - Excellent,10,7.46,1.49,0.78,0.0,0,15,1007.3,14.517333333333333,-15.95
fb89df7f89fd1b8f03fa2acca1ba7364,PR,foz do iguacu,Tier 2 - Average,22,15.55,4.48,0.12,9.09,2,23,2220.0,18.6972,-9.22
fbc14c0cf93505ef89f64665ffa4a7b5,SP,serrana,Tier 2 - Average,18,12.07,3.01,0.26,5.56,1,17,12227.82,29.50611111111111,-13.12
fc906263ca5083d09dce42fe02247800,MG,belo horizonte,Tier 1 - Excellent,112,9.35,2.18,0.44,0.0,0,117,4417.9,15.857948717948718,-14.13
fcb5ace8bcc92f75707dc0f01a27d269,SP,guarulhos,Tier 2 - Average,58,10.53,4.7,0.6,3.45,2,67,7932.7,12.845217391304349,-8.25
fcdd820084f17e9982427971e4e9d47f,SP,ribeirao preto,Tier 2 - Average,16,11.07,2.28,0.77,12.5,2,25,4783.99,32.657407407407405,-19.53
fd386aa7bed2af3c7035c65506c9b4a3,SP,sao paulo,Tier 2 - Average,69,8.33,1.5,0.47,11.59,8,68,2304.15,13.316052631578946,-8.94
fdb9095204a334cd8872252ffec6f2db,SP,sao paulo,Tier 1 - Excellent,46,8.87,1.54,0.13,6.52,3,58,8156.0,18.57983606557377,-11.2
fde0cc9ea29c8ccfc0a2c22256a58c71,PR,curitiba,Tier 1 - Excellent,35,8.71,1.98,0.43,2.86,1,34,3922.0,28.550571428571427,-15.69
fe2032dab1a61af8794248c8196565c9,SP,campinas,Tier 2 - Average,293,10.6,1.91,0.28,8.87,26,279,65689.71,15.44554098360656,-10.39
fe49ee029e61e789a1f3a5525f57ba8d,SP,osasco,Tier 2 - Average,16,10.42,3.0,0.13,6.25,1,15,2473.69,13.59125,-11.25
fe701d88b67eaca109dffd464d1be9f9,RJ,marica,Tier 2 - Average,10,12.42,1.39,0.53,10.0,1,9,1359.0,21.902,-15.2
febab0275244b9a49a623f0bd613ca2f,SP,pedreira,Tier 1 - Excellent,106,8.17,1.9,0.5,4.72,5,121,7094.82,23.06738095238095,-11.07
ff063b022a9a0aab91bad2c9088760b7,SP,santo andre,Tier 1 - Excellent,90,9.23,1.99,0.37,3.33,3,89,11711.5,20.446195652173913,-11.1
ff1fb4c404b2efe68b03350a8dc24122,SP,mogi das cruzes,Tier 2 - Average,46,9.91,2.87,0.4,15.22,7,42,6771.0,18.28469387755102,-7.98
ff4e2d38692ce827b1a4f4b8196e680d,SP,sao paulo,Tier 1 - Excellent,11,9.21,3.23,0.8,0.0,0,11,518.9,13.661818181818182,-13.4
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,SP,sao paulo,Tier 3 - Poor,20,11.46,1.73,0.69,25.0,5,15,21940.8,87.72,-8.43
ffa6adafb71b807dc13159e26431354c,PR,londrina,Tier 1 - Excellent,17,9.85,1.82,0.7,0.0,0,17,2500.9,30.381176470588237,-12.06
ffad1e7127fb622cb64a900751590acd,SP,americana,Tier 1 - Excellent,10,8.47,2.28,0.16,0.0,0,15,884.3,13.768666666666666,-9.61
ffc470761de7d0232558ba5e786e57b7,SP,guarulhos,Tier 1 - Excellent,27,10.08,1.62,0.53,7.41,2,28,1529.13,14.036333333333333,-11.0
ffdd9f82b9a447f6f8d4b91554cc7dd3,PR,curitiba,Tier 2 - Average,18,10.32,4.44,0.39,0.0,0,20,2101.2,36.373000000000005,-11.46
ffeee66ac5d5a62fe688b9d26f83f534,SP,mirassol,Tier 3 - Poor,14,18.07,6.86,0.71,14.29,2,12,1839.86,29.977857142857143,-7.66
fffd5413c0700ac820c7069d66d98c89,SP,amparo,Tier 2 - Average,57,13.74,2.34,0.38,14.04,8,50,8535.0,44.6603448275862,-10.63
